model,part_id,horizon,target_month,prediction,lower,upper,fallback_level,origin_month,part_name,project,project_code,vendor,vendor_code,vendor_origin,category,category_code,oem,is_anomaly_part
xgboost,KUS-ELC-00102,1,2026-07-01,1741.4493232202528,1690.9018337899238,1797.8130319806644,,2026-06-01,Electrical A06 - SKODA Kushaq (Bosch India),SKODA Kushaq,KUS,Bosch India,BSH,international,Electrical,ELC,SKODA,False
xgboost,KUS-ELC-00162,1,2026-07-01,2982.5882625710965,2896.0153450207026,3079.1226457094554,,2026-06-01,Electrical B35 - SKODA Kushaq (Continental India),SKODA Kushaq,KUS,Continental India,CNT,international,Electrical,ELC,SKODA,False
xgboost,KUS-ELC-00222,1,2026-07-01,3327.129885978699,3230.556267382753,3434.815695379451,,2026-06-01,Electrical A08 - SKODA Kushaq (Bosch India),SKODA Kushaq,KUS,Bosch India,BSH,international,Electrical,ELC,SKODA,False
xgboost,KUS-ELC-00282,1,2026-07-01,3436.6070397770404,3336.8557259127356,3547.836184220812,,2026-06-01,Electrical A39 - SKODA Kushaq (Bosch India),SKODA Kushaq,KUS,Bosch India,BSH,international,Electrical,ELC,SKODA,False
xgboost,KUS-ELC-00342,1,2026-07-01,1989.967444717884,1932.2064424094326,2054.374685285397,,2026-06-01,Electrical A16 - SKODA Kushaq (Varroc Engineering),SKODA Kushaq,KUS,Varroc Engineering,VRC,domestic,Electrical,ELC,SKODA,False
xgboost,KUS-ELC-00402,1,2026-07-01,4632.960450267791,4498.483657708594,4782.910741692018,,2026-06-01,Electrical B30 - SKODA Kushaq (Continental India),SKODA Kushaq,KUS,Continental India,CNT,international,Electrical,ELC,SKODA,False
xgboost,KUS-ELC-00461,1,2026-07-01,1564.9409413337708,1519.5168025796893,1615.5917838638725,,2026-06-01,Electrical A15 - SKODA Kushaq (Aptiv India),SKODA Kushaq,KUS,Aptiv India,APT,international,Electrical,ELC,SKODA,False
xgboost,KUS-FST-00000,1,2026-07-01,34.18090767145157,33.18876908538763,35.28720614334603,,2026-06-01,Fasteners A31 - SKODA Kushaq (Sundram Fasteners),SKODA Kushaq,KUS,Sundram Fasteners,SFL,domestic,Fasteners,FST,SKODA,True
xgboost,KUS-FST-00060,1,2026-07-01,28.509627376794814,27.682103963235857,29.432369321051944,,2026-06-01,Fasteners B36 - SKODA Kushaq (JBM Auto),SKODA Kushaq,KUS,JBM Auto,JBM,domestic,Fasteners,FST,SKODA,False
xgboost,KUS-FST-00120,1,2026-07-01,29.359217453598976,28.507033749984632,30.309457210750356,,2026-06-01,Fasteners A01 - SKODA Kushaq (Bharat Forge),SKODA Kushaq,KUS,Bharat Forge,BFL,domestic,Fasteners,FST,SKODA,True
xgboost,KUS-FST-00180,1,2026-07-01,31.69304656982422,30.773120899210546,32.71882298649793,,2026-06-01,Fasteners A39 - SKODA Kushaq (JBM Auto),SKODA Kushaq,KUS,JBM Auto,JBM,domestic,Fasteners,FST,SKODA,False
xgboost,KUS-FST-00240,1,2026-07-01,79.1055008482933,76.80937634171514,81.66582767015844,,2026-06-01,Fasteners C35 - SKODA Kushaq (JBM Auto),SKODA Kushaq,KUS,JBM Auto,JBM,domestic,Fasteners,FST,SKODA,True
xgboost,KUS-FST-00300,1,2026-07-01,44.35446902990341,43.06703159225749,45.790044754841105,,2026-06-01,Fasteners A29 - SKODA Kushaq (Sundram Fasteners),SKODA Kushaq,KUS,Sundram Fasteners,SFL,domestic,Fasteners,FST,SKODA,False
xgboost,KUS-FST-00360,1,2026-07-01,37.26045882701874,36.178932868373465,38.46642998081715,,2026-06-01,Fasteners A27 - SKODA Kushaq (Sandhar Technologies),SKODA Kushaq,KUS,Sandhar Technologies,SND,domestic,Fasteners,FST,SKODA,True
xgboost,KUS-FST-00420,1,2026-07-01,35.06688545823097,34.04903038865206,36.20185946680421,,2026-06-01,Fasteners B21 - SKODA Kushaq (JBM Auto),SKODA Kushaq,KUS,JBM Auto,JBM,domestic,Fasteners,FST,SKODA,False
xgboost,KUS-FST-00479,1,2026-07-01,19.329896103143692,18.768824525616402,19.955527076034663,,2026-06-01,Fasteners A14 - SKODA Kushaq (JBM Auto),SKODA Kushaq,KUS,JBM Auto,JBM,domestic,Fasteners,FST,SKODA,False
xgboost,KUS-HVC-00036,1,2026-07-01,3140.755464820862,3049.591569584617,3242.4090839910623,,2026-06-01,HVAC B33 - SKODA Kushaq (Denso India),SKODA Kushaq,KUS,Denso India,DNS,international,HVAC,HVC,SKODA,False
xgboost,KUS-HVC-00096,1,2026-07-01,7888.232784347534,7659.268117977881,8143.543145299715,,2026-06-01,HVAC B34 - SKODA Kushaq (Subros),SKODA Kushaq,KUS,Subros,SUB,domestic,HVAC,HVC,SKODA,False
xgboost,KUS-HVC-00156,1,2026-07-01,6299.091993718147,6116.253893448681,6502.968260374266,,2026-06-01,HVAC B29 - SKODA Kushaq (Subros),SKODA Kushaq,KUS,Subros,SUB,domestic,HVAC,HVC,SKODA,False
xgboost,KUS-HVC-00216,1,2026-07-01,5118.108196703195,4969.549455127104,5283.760768935278,,2026-06-01,HVAC A16 - SKODA Kushaq (Mahle India),SKODA Kushaq,KUS,Mahle India,MHL,international,HVAC,HVC,SKODA,False
xgboost,KUS-HVC-00276,1,2026-07-01,11118.079091310501,10795.364569641642,11477.926583581506,,2026-06-01,HVAC B30 - SKODA Kushaq (Subros),SKODA Kushaq,KUS,Subros,SUB,domestic,HVAC,HVC,SKODA,False
xgboost,KUS-HVC-00336,1,2026-07-01,13214.293602387905,12830.734139996654,13641.987125333655,,2026-06-01,HVAC C05 - SKODA Kushaq (Valeo India),SKODA Kushaq,KUS,Valeo India,VLO,international,HVAC,HVC,SKODA,False
xgboost,KUS-HVC-00396,1,2026-07-01,6004.792726147175,5830.496987069931,6199.143709474865,,2026-06-01,HVAC B18 - SKODA Kushaq (Valeo India),SKODA Kushaq,KUS,Valeo India,VLO,international,HVAC,HVC,SKODA,False
xgboost,KUS-HVC-00455,1,2026-07-01,11376.011777133943,11045.8104744623,11744.207512784582,,2026-06-01,HVAC C06 - SKODA Kushaq (Subros),SKODA Kushaq,KUS,Subros,SUB,domestic,HVAC,HVC,SKODA,False
xgboost,KUS-ITR-00018,1,2026-07-01,1775.1270819377899,1723.6020583753368,1832.5808042626206,,2026-06-01,Interior Trim B25 - SKODA Kushaq (Varroc Engineering),SKODA Kushaq,KUS,Varroc Engineering,VRC,domestic,Interior Trim,ITR,SKODA,False
xgboost,KUS-ITR-00078,1,2026-07-01,2151.4977923619745,2089.0481933591795,2221.1331204478447,,2026-06-01,Interior Trim A34 - SKODA Kushaq (Brose India),SKODA Kushaq,KUS,Brose India,BRS,international,Interior Trim,ITR,SKODA,False
xgboost,KUS-ITR-00138,1,2026-07-01,1537.1521578276156,1492.534619197827,1586.9035892296054,,2026-06-01,Interior Trim C39 - SKODA Kushaq (Minda Industries),SKODA Kushaq,KUS,Minda Industries,MND,domestic,Interior Trim,ITR,SKODA,False
xgboost,KUS-ITR-00198,1,2026-07-01,3233.6962441790106,3139.8346402011953,3338.3579824772605,,2026-06-01,Interior Trim C33 - SKODA Kushaq (Sandhar Technologies),SKODA Kushaq,KUS,Sandhar Technologies,SND,domestic,Interior Trim,ITR,SKODA,False
xgboost,KUS-ITR-00258,1,2026-07-01,3499.75730073452,3398.1729808184696,3613.0303650726523,,2026-06-01,Interior Trim C32 - SKODA Kushaq (Varroc Engineering),SKODA Kushaq,KUS,Varroc Engineering,VRC,domestic,Interior Trim,ITR,SKODA,False
xgboost,KUS-ITR-00318,1,2026-07-01,2017.1722020316124,1958.6215516039567,2082.4599511489196,,2026-06-01,Interior Trim B34 - SKODA Kushaq (Minda Industries),SKODA Kushaq,KUS,Minda Industries,MND,domestic,Interior Trim,ITR,SKODA,False
xgboost,KUS-ITR-00378,1,2026-07-01,1157.5452560830115,1123.9462269198852,1195.0103392300834,,2026-06-01,Interior Trim A32 - SKODA Kushaq (Minda Industries),SKODA Kushaq,KUS,Minda Industries,MND,domestic,Interior Trim,ITR,SKODA,False
xgboost,KUS-ITR-00437,1,2026-07-01,1076.6252216887474,1045.374985871891,1111.4712488629204,,2026-06-01,Interior Trim A17 - SKODA Kushaq (Minda Industries),SKODA Kushaq,KUS,Minda Industries,MND,domestic,Interior Trim,ITR,SKODA,False
xgboost,KUS-LGT-00048,1,2026-07-01,9663.085289404393,9382.60356936943,9975.84048573239,,2026-06-01,Lighting B13 - SKODA Kushaq (Valeo India),SKODA Kushaq,KUS,Valeo India,VLO,international,Lighting,LGT,SKODA,False
xgboost,KUS-LGT-00108,1,2026-07-01,6446.368335928917,6259.255377211391,6655.01134529123,,2026-06-01,Lighting C26 - SKODA Kushaq (Varroc Engineering),SKODA Kushaq,KUS,Varroc Engineering,VRC,domestic,Lighting,LGT,SKODA,False
xgboost,KUS-LGT-00168,1,2026-07-01,5833.98548558712,5664.6476152642,6022.808125693606,,2026-06-01,Lighting A08 - SKODA Kushaq (Varroc Engineering),SKODA Kushaq,KUS,Varroc Engineering,VRC,domestic,Lighting,LGT,SKODA,False
xgboost,KUS-LGT-00228,1,2026-07-01,4225.890650539398,4103.229508384043,4362.66573018392,,2026-06-01,Lighting A38 - SKODA Kushaq (Valeo India),SKODA Kushaq,KUS,Valeo India,VLO,international,Lighting,LGT,SKODA,False
xgboost,KUS-LGT-00288,1,2026-07-01,4028.6610965549944,3911.724759975342,4159.052648989453,,2026-06-01,Lighting A13 - SKODA Kushaq (Valeo India),SKODA Kushaq,KUS,Valeo India,VLO,international,Lighting,LGT,SKODA,False
xgboost,KUS-LGT-00348,1,2026-07-01,3128.722034318447,3037.907422689265,3229.986179753648,,2026-06-01,Lighting A30 - SKODA Kushaq (Minda Industries),SKODA Kushaq,KUS,Minda Industries,MND,domestic,Lighting,LGT,SKODA,False
xgboost,KUS-LGT-00408,1,2026-07-01,7285.140617644787,7073.681367318795,7520.931311394215,,2026-06-01,Lighting C32 - SKODA Kushaq (Minda Industries),SKODA Kushaq,KUS,Minda Industries,MND,domestic,Lighting,LGT,SKODA,False
xgboost,KUS-LGT-00467,1,2026-07-01,13309.337119631768,12923.018914210072,13740.106818871636,,2026-06-01,Lighting C03 - SKODA Kushaq (Minda Industries),SKODA Kushaq,KUS,Minda Industries,MND,domestic,Lighting,LGT,SKODA,False
xgboost,KUS-PWT-00030,1,2026-07-01,7404.470563952922,7189.547630176999,7644.123488001232,,2026-06-01,Powertrain B13 - SKODA Kushaq (Bharat Forge),SKODA Kushaq,KUS,Bharat Forge,BFL,domestic,Powertrain,PWT,SKODA,False
xgboost,KUS-PWT-00090,1,2026-07-01,13717.186201596262,13319.029726243376,14161.156334846773,,2026-06-01,Powertrain B39 - SKODA Kushaq (ZF India),SKODA Kushaq,KUS,ZF India,ZFI,international,Powertrain,PWT,SKODA,False
xgboost,KUS-PWT-00150,1,2026-07-01,6401.623333672285,6215.809148050518,6608.818127320223,,2026-06-01,Powertrain A31 - SKODA Kushaq (ZF India),SKODA Kushaq,KUS,ZF India,ZFI,international,Powertrain,PWT,SKODA,False
xgboost,KUS-PWT-00210,1,2026-07-01,12473.72781506598,12111.664092348565,12877.452202764458,,2026-06-01,Powertrain C39 - SKODA Kushaq (Bharat Forge),SKODA Kushaq,KUS,Bharat Forge,BFL,domestic,Powertrain,PWT,SKODA,False
xgboost,KUS-PWT-00270,1,2026-07-01,3683.1997175216675,3576.2907789101528,3802.4100749042955,,2026-06-01,Powertrain A18 - SKODA Kushaq (Mahle India),SKODA Kushaq,KUS,Mahle India,MHL,international,Powertrain,PWT,SKODA,False
xgboost,KUS-PWT-00330,1,2026-07-01,6450.146645804643,6262.924017471148,6658.911943857533,,2026-06-01,Powertrain A17 - SKODA Kushaq (Sona BLW),SKODA Kushaq,KUS,Sona BLW,SNA,domestic,Powertrain,PWT,SKODA,False
xgboost,KUS-PWT-00390,1,2026-07-01,11446.850980582238,11114.593491813297,11817.339496263132,,2026-06-01,Powertrain B30 - SKODA Kushaq (Sona BLW),SKODA Kushaq,KUS,Sona BLW,SNA,domestic,Powertrain,PWT,SKODA,False
xgboost,KUS-PWT-00449,1,2026-07-01,6946.361827480793,6744.736005602416,7171.187614696107,,2026-06-01,Powertrain A04 - SKODA Kushaq (ZF India),SKODA Kushaq,KUS,ZF India,ZFI,international,Powertrain,PWT,SKODA,False
xgboost,KUS-SNS-00054,1,2026-07-01,2499.0768856287004,2426.5384196638656,2579.9619506565946,,2026-06-01,Sensors A05 - SKODA Kushaq (Aptiv India),SKODA Kushaq,KUS,Aptiv India,APT,international,Sensors,SNS,SKODA,False
xgboost,KUS-SNS-00114,1,2026-07-01,1137.9116831207275,1104.8825400912704,1174.741306496667,,2026-06-01,Sensors A37 - SKODA Kushaq (Continental India),SKODA Kushaq,KUS,Continental India,CNT,international,Sensors,SNS,SKODA,False
xgboost,KUS-SNS-00174,1,2026-07-01,4081.1762614691256,3962.7156142431427,4213.267518523901,,2026-06-01,Sensors C20 - SKODA Kushaq (Bosch India),SKODA Kushaq,KUS,Bosch India,BSH,international,Sensors,SNS,SKODA,False
xgboost,KUS-SNS-00234,1,2026-07-01,3118.0141530776023,3027.5103495245585,3218.93172747473,,2026-06-01,Sensors A33 - SKODA Kushaq (Denso India),SKODA Kushaq,KUS,Denso India,DNS,international,Sensors,SNS,SKODA,False
xgboost,KUS-SNS-00294,1,2026-07-01,3686.7111652851104,3579.7003030250917,3806.0351741053237,,2026-06-01,Sensors B32 - SKODA Kushaq (Denso India),SKODA Kushaq,KUS,Denso India,DNS,international,Sensors,SNS,SKODA,False
xgboost,KUS-SNS-00354,1,2026-07-01,1606.6810860013961,1560.045393460894,1658.6828890942277,,2026-06-01,Sensors A09 - SKODA Kushaq (Continental India),SKODA Kushaq,KUS,Continental India,CNT,international,Sensors,SNS,SKODA,False
xgboost,KUS-SNS-00414,1,2026-07-01,2179.479153519869,2116.217364613805,2250.0201256977,,2026-06-01,Sensors C20 - SKODA Kushaq (Denso India),SKODA Kushaq,KUS,Denso India,DNS,international,Sensors,SNS,SKODA,False
xgboost,KUS-SNS-00473,1,2026-07-01,1294.9255675172806,1257.3389231260994,1336.8370986659384,,2026-06-01,Sensors A27 - SKODA Kushaq (Aptiv India),SKODA Kushaq,KUS,Aptiv India,APT,international,Sensors,SNS,SKODA,False
xgboost,KYL-BDY-00008,1,2026-07-01,682.4860074877739,662.6760975525007,704.5753339161558,,2026-06-01,Body Stampings B28 - SKODA Kylaq (Bharat Forge),SKODA Kylaq,KYL,Bharat Forge,BFL,domestic,Body Stampings,BDY,SKODA,False
xgboost,KYL-BDY-00068,1,2026-07-01,961.5306588363648,933.6211697881316,992.6515380352165,,2026-06-01,Body Stampings C08 - SKODA Kylaq (Endurance Technologies),SKODA Kylaq,KYL,Endurance Technologies,END,domestic,Body Stampings,BDY,SKODA,False
xgboost,KYL-BDY-00128,1,2026-07-01,965.6494651889801,937.6204232385762,996.9036535795516,,2026-06-01,Body Stampings C06 - SKODA Kylaq (Bharat Forge),SKODA Kylaq,KYL,Bharat Forge,BFL,domestic,Body Stampings,BDY,SKODA,False
xgboost,KYL-BDY-00188,1,2026-07-01,917.4487823098898,890.8188184009072,947.1429085065031,,2026-06-01,Body Stampings C06 - SKODA Kylaq (JBM Auto),SKODA Kylaq,KYL,JBM Auto,JBM,domestic,Body Stampings,BDY,SKODA,False
xgboost,KYL-BDY-00248,1,2026-07-01,627.235706435442,609.0294974929147,647.5368028901373,,2026-06-01,Body Stampings B34 - SKODA Kylaq (Sandhar Technologies),SKODA Kylaq,KYL,Sandhar Technologies,SND,domestic,Body Stampings,BDY,SKODA,False
xgboost,KYL-BDY-00308,1,2026-07-01,529.5332795667649,514.1629914423811,546.6721415195522,,2026-06-01,Body Stampings A18 - SKODA Kylaq (Bharat Forge),SKODA Kylaq,KYL,Bharat Forge,BFL,domestic,Body Stampings,BDY,SKODA,False
xgboost,KYL-BDY-00368,1,2026-07-01,1028.1220432519913,998.2796657441185,1061.3982176679408,,2026-06-01,Body Stampings A21 - SKODA Kylaq (Endurance Technologies),SKODA Kylaq,KYL,Endurance Technologies,END,domestic,Body Stampings,BDY,SKODA,False
xgboost,KYL-BDY-00428,1,2026-07-01,1003.9176685476302,974.7778497408478,1036.4104447283435,,2026-06-01,Body Stampings B35 - SKODA Kylaq (JBM Auto),SKODA Kylaq,KYL,JBM Auto,JBM,domestic,Body Stampings,BDY,SKODA,False
xgboost,KYL-BRK-00026,1,2026-07-01,5275.0348834991455,5121.921171567968,5445.76654126841,,2026-06-01,Braking C10 - SKODA Kylaq (ZF India),SKODA Kylaq,KYL,ZF India,ZFI,international,Braking,BRK,SKODA,False
xgboost,KYL-BRK-00086,1,2026-07-01,4838.531545703411,4698.0878251175645,4995.135346476544,,2026-06-01,Braking B19 - SKODA Kylaq (Rane Group),SKODA Kylaq,KYL,Rane Group,RNE,domestic,Braking,BRK,SKODA,False
xgboost,KYL-BRK-00146,1,2026-07-01,3103.0083964860437,3012.9401515866984,3203.440294910303,,2026-06-01,Braking A38 - SKODA Kylaq (ZF India),SKODA Kylaq,KYL,ZF India,ZFI,international,Braking,BRK,SKODA,False
xgboost,KYL-BRK-00206,1,2026-07-01,2547.5275387191773,2473.582739051531,2629.980756471145,,2026-06-01,Braking B19 - SKODA Kylaq (Bosch India),SKODA Kylaq,KYL,Bosch India,BSH,international,Braking,BRK,SKODA,False
xgboost,KYL-BRK-00266,1,2026-07-01,2792.267434488535,2711.218789116263,2882.6418980805415,,2026-06-01,Braking C08 - SKODA Kylaq (Rane Group),SKODA Kylaq,KYL,Rane Group,RNE,domestic,Braking,BRK,SKODA,False
xgboost,KYL-BRK-00326,1,2026-07-01,2330.7529211997985,2263.1002441576684,2406.1900166646597,,2026-06-01,Braking C13 - SKODA Kylaq (Continental India),SKODA Kylaq,KYL,Continental India,CNT,international,Braking,BRK,SKODA,False
xgboost,KYL-BRK-00386,1,2026-07-01,2196.880620187521,2133.1137344975728,2267.984807835467,,2026-06-01,Braking A31 - SKODA Kylaq (Endurance Technologies),SKODA Kylaq,KYL,Endurance Technologies,END,domestic,Braking,BRK,SKODA,False
xgboost,KYL-BRK-00445,1,2026-07-01,2301.5102868270874,2234.7064095359237,2376.000915860113,,2026-06-01,Braking A07 - SKODA Kylaq (Endurance Technologies),SKODA Kylaq,KYL,Endurance Technologies,END,domestic,Braking,BRK,SKODA,False
xgboost,KYL-CHS-00014,1,2026-07-01,2495.780321445465,2423.337541895955,2576.5586899527907,,2026-06-01,Chassis A15 - SKODA Kylaq (Bharat Forge),SKODA Kylaq,KYL,Bharat Forge,BFL,domestic,Chassis,CHS,SKODA,False
xgboost,KYL-CHS-00074,1,2026-07-01,2448.5391380238534,2377.467585984579,2527.788499474603,,2026-06-01,Chassis B31 - SKODA Kylaq (Endurance Technologies),SKODA Kylaq,KYL,Endurance Technologies,END,domestic,Chassis,CHS,SKODA,False
xgboost,KYL-CHS-00134,1,2026-07-01,2984.9567201614377,2898.3150555143484,3081.567760743716,,2026-06-01,Chassis A06 - SKODA Kylaq (Sona BLW),SKODA Kylaq,KYL,Sona BLW,SNA,domestic,Chassis,CHS,SKODA,False
xgboost,KYL-CHS-00194,1,2026-07-01,6360.421113193035,6175.802867514171,6566.282356720157,,2026-06-01,Chassis B34 - SKODA Kylaq (Sona BLW),SKODA Kylaq,KYL,Sona BLW,SNA,domestic,Chassis,CHS,SKODA,False
xgboost,KYL-CHS-00254,1,2026-07-01,3050.163789285421,2961.6294174585255,3148.8853203678923,,2026-06-01,Chassis B12 - SKODA Kylaq (Gabriel India),SKODA Kylaq,KYL,Gabriel India,GAB,domestic,Chassis,CHS,SKODA,False
xgboost,KYL-CHS-00314,1,2026-07-01,2399.1198083412646,2329.4827069124535,2476.76966490363,,2026-06-01,Chassis B37 - SKODA Kylaq (Bharat Forge),SKODA Kylaq,KYL,Bharat Forge,BFL,domestic,Chassis,CHS,SKODA,False
xgboost,KYL-CHS-00374,1,2026-07-01,1319.128975943327,1280.8398008983506,1361.8238740526797,,2026-06-01,Chassis B11 - SKODA Kylaq (Bharat Forge),SKODA Kylaq,KYL,Bharat Forge,BFL,domestic,Chassis,CHS,SKODA,False
xgboost,KYL-CHS-00434,1,2026-07-01,2312.8083735084538,2245.676556776564,2387.664676155272,,2026-06-01,Chassis A15 - SKODA Kylaq (Sona BLW),SKODA Kylaq,KYL,Sona BLW,SNA,domestic,Chassis,CHS,SKODA,False
xgboost,KYL-ELC-00044,1,2026-07-01,4881.463248550892,4739.773387886793,5039.45657583141,,2026-06-01,Electrical C39 - SKODA Kylaq (Varroc Engineering),SKODA Kylaq,KYL,Varroc Engineering,VRC,domestic,Electrical,ELC,SKODA,False
xgboost,KYL-ELC-00104,1,2026-07-01,1491.7605734241008,1448.4605756508097,1540.0428618488133,,2026-06-01,Electrical A35 - SKODA Kylaq (Bosch India),SKODA Kylaq,KYL,Bosch India,BSH,international,Electrical,ELC,SKODA,False
xgboost,KYL-ELC-00164,1,2026-07-01,2294.470544525385,2227.87100352747,2368.7333254209134,,2026-06-01,Electrical C33 - SKODA Kylaq (Varroc Engineering),SKODA Kylaq,KYL,Varroc Engineering,VRC,domestic,Electrical,ELC,SKODA,False
xgboost,KYL-ELC-00224,1,2026-07-01,672.5091531276703,652.9888324061576,694.2755689171954,,2026-06-01,Electrical A20 - SKODA Kylaq (Minda Industries),SKODA Kylaq,KYL,Minda Industries,MND,domestic,Electrical,ELC,SKODA,False
xgboost,KYL-ELC-00284,1,2026-07-01,6985.451739423275,6782.691289689583,7211.542709829864,,2026-06-01,Electrical C21 - SKODA Kylaq (Bosch India),SKODA Kylaq,KYL,Bosch India,BSH,international,Electrical,ELC,SKODA,False
xgboost,KYL-ELC-00344,1,2026-07-01,8015.290069522858,7782.637425160501,8274.71276364605,,2026-06-01,Electrical B39 - SKODA Kylaq (Aptiv India),SKODA Kylaq,KYL,Aptiv India,APT,international,Electrical,ELC,SKODA,False
xgboost,KYL-ELC-00404,1,2026-07-01,5677.205729198456,5512.418564413318,5860.954039313944,,2026-06-01,Electrical C18 - SKODA Kylaq (Minda Industries),SKODA Kylaq,KYL,Minda Industries,MND,domestic,Electrical,ELC,SKODA,False
xgboost,KYL-ELC-00463,1,2026-07-01,2949.9383237838742,2864.313106757258,3045.4159597540493,,2026-06-01,Electrical B09 - SKODA Kylaq (Denso India),SKODA Kylaq,KYL,Denso India,DNS,international,Electrical,ELC,SKODA,False
xgboost,KYL-FST-00002,1,2026-07-01,27.821145313978192,27.013605852480982,28.721603863618014,,2026-06-01,Fasteners A33 - SKODA Kylaq (Bharat Forge),SKODA Kylaq,KYL,Bharat Forge,BFL,domestic,Fasteners,FST,SKODA,False
xgboost,KYL-FST-00062,1,2026-07-01,33.832159279584886,32.85014350066593,34.92717016904572,,2026-06-01,Fasteners A02 - SKODA Kylaq (Sandhar Technologies),SKODA Kylaq,KYL,Sandhar Technologies,SND,domestic,Fasteners,FST,SKODA,False
xgboost,KYL-FST-00122,1,2026-07-01,32.12689046144485,31.19437199284751,33.16670865954093,,2026-06-01,Fasteners A39 - SKODA Kylaq (Sundram Fasteners),SKODA Kylaq,KYL,Sundram Fasteners,SFL,domestic,Fasteners,FST,SKODA,False
xgboost,KYL-FST-00182,1,2026-07-01,82.6408412218094,80.24209955733858,85.31559278892827,,2026-06-01,Fasteners B23 - SKODA Kylaq (Sundram Fasteners),SKODA Kylaq,KYL,Sundram Fasteners,SFL,domestic,Fasteners,FST,SKODA,False
xgboost,KYL-FST-00242,1,2026-07-01,23.359714418649673,22.681672914984937,24.115774398497066,,2026-06-01,Fasteners A38 - SKODA Kylaq (JBM Auto),SKODA Kylaq,KYL,JBM Auto,JBM,domestic,Fasteners,FST,SKODA,False
xgboost,KYL-FST-00302,1,2026-07-01,23.420906209945677,22.741088546973565,24.17894672190339,,2026-06-01,Fasteners A37 - SKODA Kylaq (Bharat Forge),SKODA Kylaq,KYL,Bharat Forge,BFL,domestic,Fasteners,FST,SKODA,False
xgboost,KYL-FST-00362,1,2026-07-01,31.126590943336485,30.223107272734442,32.13403347022579,,2026-06-01,Fasteners B06 - SKODA Kylaq (JBM Auto),SKODA Kylaq,KYL,JBM Auto,JBM,domestic,Fasteners,FST,SKODA,False
xgboost,KYL-FST-00422,1,2026-07-01,32.63914776921272,31.691760466647747,33.69554567555551,,2026-06-01,Fasteners A35 - SKODA Kylaq (Sundram Fasteners),SKODA Kylaq,KYL,Sundram Fasteners,SFL,domestic,Fasteners,FST,SKODA,False
xgboost,KYL-HVC-00038,1,2026-07-01,3273.9673079311847,3178.9367918626076,3379.9324585530285,,2026-06-01,HVAC A32 - SKODA Kylaq (Mahle India),SKODA Kylaq,KYL,Mahle India,MHL,international,HVAC,HVC,SKODA,False
xgboost,KYL-HVC-00098,1,2026-07-01,1985.8965468001365,1928.2537067986357,2050.1720287792314,,2026-06-01,HVAC A27 - SKODA Kylaq (Valeo India),SKODA Kylaq,KYL,Valeo India,VLO,international,HVAC,HVC,SKODA,False
xgboost,KYL-HVC-00158,1,2026-07-01,8550.080773885249,8301.90523883882,8826.812491651297,,2026-06-01,HVAC A01 - SKODA Kylaq (Denso India),SKODA Kylaq,KYL,Denso India,DNS,international,HVAC,HVC,SKODA,False
xgboost,KYL-HVC-00218,1,2026-07-01,8305.732435047626,8064.649380333543,8574.555580096287,,2026-06-01,HVAC B09 - SKODA Kylaq (Mahle India),SKODA Kylaq,KYL,Mahle India,MHL,international,HVAC,HVC,SKODA,False
